cluster,movie_id,movie_name,genre
2,tt1670646,Habibi Rasak Kharban,"Drama, Romance, War"
3,tt16727778,Anything Goes,"Comedy, Musical, Romance"
2,tt1673381,Girl Number Three,Thriller
1,tt1673419,Love/Loss,"Drama, Family, Romance"
3,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,"Adventure, Drama, Fantasy"
0,tt1674773,Hannah Arendt,"Biography, Drama"
4,tt1675192,Take Shelter,"Drama, Horror, Sci-Fi"
3,tt1675434,The Intouchables,"Biography, Comedy, Drama"
0,tt1677720,Ready Player One,"Action, Adventure, Sci-Fi"
3,tt1679335,Trolls,"Animation, Adventure, Comedy"
4,tt1682180,Stoker,"Drama, Thriller"
4,tt1682186,Headshot,"Crime, Drama, Thriller"
2,tt1683051,Forgiveness,"Crime, Drama, Mystery"
3,tt1684562,The Fall Guy,"Action, Drama"
1,tt1686069,Le sens de l'humour,"Comedy, Crime"
4,tt1687901,The Awakening,"Drama, Horror, Mystery"
3,tt1690953,Despicable Me 2,"Animation, Adventure, Comedy"
0,tt1691916,Before I Fall,"Drama, Fantasy, Mystery"
1,tt1694118,Memorial Day,"Action, Drama, History"
2,tt1699186,Haiti Cherie: Wind of Hope,"Crime, Drama, Mystery"
0,tt1700841,Sausage Party,"Animation, Adventure, Comedy"
2,tt1701990,Detention,"Adventure, Comedy, Fantasy"
1,tt1702439,Safe Haven,"Drama, Romance, Thriller"
0,tt17024450,The Equalizer 3,"Action, Crime, Thriller"
4,tt1703199,Grave Encounters,"Horror, Mystery"
2,tt17043084,Pinpoint,"Action, Adventure"
1,tt1704586,From the Rough,"Drama, Sport"
4,tt1706593,Chronicle,"Action, Drama, Sci-Fi"
2,tt17065974,Ghosts of Hiroshima,Horror
0,tt1706620,Snowpiercer,"Action, Drama, Sci-Fi"
2,tt17071976,Dear Hangman,Thriller
0,tt1707386,Les Misérables,"Drama, Musical, Romance"
1,tt1708473,Gerry,Biography
2,tt1709173,Unaware,"Horror, Sci-Fi, Thriller"
2,tt1711484,The Conquest,"Biography, Comedy, Drama"
4,tt1712261,Triple 9,"Action, Crime, Thriller"
1,tt1714206,The Spectacular Now,"Drama, Romance"
2,tt1714915,Only Lovers Left Alive,"Comedy, Drama, Fantasy"
2,tt1715362,Zombie Apocalypse: Redemption,"Action, Horror"
2,tt17156822,Battle for Saipan,"Action, History, War"
1,tt17158126,Strong Enough,"Drama, Sport"
2,tt17163964,The Secret of the Emerald Green and White Part 1,Thriller
2,tt1719492,Flooding with Love for the Kid,"Action, Drama, War"
2,tt17196124,Grimcutty,"Drama, Horror, Mystery"
2,tt1719634,Snow on Tha Bluff,"Crime, Drama"
2,tt17202326,Matriarch,Horror
2,tt1720905,Cut,"Drama, Thriller"
1,tt17220704,A Christmas Story Christmas,"Comedy, Family"
1,tt1723121,We're the Millers,"Comedy, Crime"
4,tt1726592,Before I Go to Sleep,"Drama, Mystery, Thriller"
4,tt1726669,Killer Joe,"Drama, Thriller"
1,tt17277414,Jeanne du Barry,"Biography, Drama, History"
3,tt1727824,Bohemian Rhapsody,"Biography, Drama, Music"
1,tt1729637,Bodyguard,"Action, Comedy, Drama"
0,tt1731141,Ender's Game,"Action, Adventure, Sci-Fi"
1,tt1731701,Barely Lethal,"Action, Comedy"
3,tt1734113,Heart and Yummie,"Animation, Action, Adventure"
4,tt1734433,Eden,"Crime, Drama, Thriller"
2,tt1734548,The Color Wheel,"Comedy, Romance"
1,tt1734582,Dawn of the Dragonslayer,"Action, Adventure, Fantasy"
0,tt1735898,Snow White and the Huntsman,"Action, Adventure, Drama"
2,tt17372462,The Aviary,Thriller
2,tt1740707,Trollhunter,"Drama, Fantasy, Horror"
1,tt1741669,Sarangi museoweo,"Comedy, Drama, Romance"
4,tt1742334,Sabotage,"Action, Crime, Drama"
0,tt1745686,The Wall,"Drama, Mystery, Sci-Fi"
4,tt1745787,The Tribe,"Crime, Drama"
0,tt1745960,Top Gun: Maverick,"Action, Drama"
2,tt1748051,Identical,Thriller
3,tt1748122,Moonrise Kingdom,"Comedy, Drama, Family"
2,tt1748179,Red Lights,"Drama, Fantasy, Mystery"
4,tt1748227,The Collection,"Action, Adventure, Horror"
1,tt1748280,Veer!,"Comedy, Drama, Romance"
2,tt17490924,Curiosity Kills,Mystery
2,tt17494686,Decibel,"Action, Drama, Horror"
2,tt17511968,Streetwalker,Horror
2,tt17527124,Collide,Thriller
3,tt1753383,A Dog's Purpose,"Adventure, Comedy, Drama"
1,tt1753460,August,"Drama, Romance"
2,tt1753767,El Sanatorio,"Comedy, Horror"
3,tt1754656,The Little Prince,"Animation, Adventure, Drama"
2,tt1757742,Apartment 143,"Horror, Thriller"
1,tt1758610,Unconditional,"Biography, Crime, Drama"
1,tt1758692,Like Crazy,"Drama, Romance"
4,tt1758810,The Snowman,"Crime, Drama, Thriller"
1,tt1758830,This Is 40,"Comedy, Drama, Romance"
1,tt1762246,Charge Over You,"Drama, Thriller"
1,tt1762308,Midway to Heaven,"Comedy, Family, Romance"
2,tt1762358,The Millennium Bug,"Fantasy, Horror, Sci-Fi"
1,tt1763303,The First Time,"Comedy, Drama, Romance"
4,tt1764234,Killing Them Softly,"Crime, Drama, Thriller"
4,tt1764551,Psycho Killer,"Crime, Horror, Thriller"
2,tt1764651,The Expendables 2,"Action, Adventure, Thriller"
1,tt1766094,So Undercover,"Action, Comedy, Crime"
2,tt1767354,Odd Thomas,"Comedy, Fantasy, Horror"
2,tt17677178,Who Invited Them,"Comedy, Horror"
2,tt1770650,BKO: Bangkok Knockout,Action
3,tt1772288,Danny Collins,"Biography, Comedy, Drama"
3,tt1772341,Wreck-It Ralph,"Animation, Adventure, Comedy"
4,tt1773753,Mara,"Crime, Horror, Mystery"
4,tt1778304,Paranormal Activity 3,"Horror, Mystery"
1,tt1778924,The Ultimate Life,"Drama, Romance"
1,tt1779814,I Want to Get Married,"Comedy, Romance"
0,tt1781769,Anna Karenina,"Drama, Romance"
0,tt1781922,No Escape,"Action, Thriller"
1,tt1783298,Free Man,"Action, Biography, Drama"
2,tt1787700,Five Pounds,"Crime, Drama, Thriller"
1,tt1787753,Long quan hu zhua dou diao shou,"Action, Adventure"
0,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,"Action, Adventure, Fantasy"
0,tt1790864,The Maze Runner,"Action, Mystery, Sci-Fi"
4,tt1790885,Zero Dark Thirty,"Drama, History, Thriller"
1,tt1791441,A Lesson of Love,"Drama, Romance"
4,tt1791528,Inherent Vice,"Comedy, Crime, Drama"
1,tt1794943,Sal,"Biography, Drama"
1,tt1796564,My Friend Ganesha 3,"Animation, Action, Comedy"
0,tt1798684,Southpaw,"Action, Crime, Drama"
0,tt1798709,Her,"Drama, Romance, Sci-Fi"
0,tt1800241,American Hustle,"Crime, Drama"
1,tt1800246,That Awkward Moment,"Comedy, Romance"
4,tt1800302,Gold,"Crime, Drama"
2,tt18060740,Chee$e,"Comedy, Drama, Fantasy"
2,tt18071972,Organ Trail,"Horror, Western"
2,tt18076786,Dying to Sleep,"Drama, Mystery, Thriller"
1,tt18077924,Poolman,"Comedy, Mystery"
1,tt18080092,Dorothy's New Adventures in Oz,Family
1,tt18081000,The End of Sex,"Comedy, Romance"
0,tt1809398,Unbroken,"Action, Biography, Drama"
1,tt1811315,FDR: American Badass!,"Action, Comedy"
2,tt1813757,Who Killed Captain Alex?,"Action, Crime, Mystery"
1,tt1814621,Admission,"Comedy, Drama, Romance"
2,tt1814665,Countdown,"Action, Drama"
2,tt1815708,Freelancers,"Action, Crime, Drama"
0,tt1815862,After Earth,"Action, Adventure, Sci-Fi"
2,tt1816597,The Aggression Scale,"Action, Crime, Thriller"
0,tt1817273,The Place Beyond the Pines,"Crime, Drama, Thriller"
0,tt1820488,War Witch,"Drama, War"
4,tt1821480,Kahaani,"Mystery, Thriller"
1,tt1821694,RED 2,"Action, Comedy, Crime"
2,tt1821701,Wait Till Helen Comes,"Family, Fantasy, Horror"
2,tt1822203,After Death,"Comedy, Drama, Mystery"
2,tt1822237,Check Mate,"Drama, Thriller"
2,tt1822255,My Best Enemy,"Comedy, Drama, War"
2,tt18227236,Bad Girl Boogey,"Drama, Horror"
0,tt1823672,Chappie,"Action, Crime, Drama"
2,tt1823684,Eternity,"Mystery, Sci-Fi"
1,tt18239364,The Christmas Challenge,"Comedy, Romance"
2,tt18245954,No Such Thing as Loyalty,"Crime, Drama"
4,tt1825157,The Double,"Comedy, Drama, Mystery"
0,tt1825683,Black Panther,"Action, Adventure, Sci-Fi"
1,tt18264794,Sparkle: A Unicorn Tale,"Adventure, Family, Fantasy"
4,tt1827487,Once Upon a Time in Anatolia,"Crime, Drama, Thriller"
4,tt1829012,Passion,"Adventure, Drama, Mystery"
4,tt1833116,The Informer,"Action, Crime, Drama"
0,tt1833673,Dhoom 3,"Action, Crime, Drama"
1,tt1838571,Juan of the Dead,"Action, Comedy, Horror"
1,tt1839492,Ruby Sparks,"Comedy, Drama, Fantasy"
3,tt1839494,Children Who Chase Lost Voices,"Animation, Adventure, Drama"
2,tt18394986,Mr. Franklin,"Action, Drama, Sci-Fi"
2,tt1839591,Recoil,"Action, Crime, Drama"
4,tt1839642,The Face of Love,"Drama, Mystery, Romance"
0,tt1840309,Divergent,"Action, Adventure, Mystery"
2,tt1840417,The Words,"Drama, Mystery, Romance"
1,tt1843303,The VelociPastor,"Action, Adventure, Comedy"
0,tt1843866,Captain America: The Winter Soldier,"Action, Adventure, Sci-Fi"
2,tt1844635,The Bucks County Massacre,"Action, Horror, Thriller"
2,tt1844793,The Cemetery,Horror
4,tt18453866,Die Theorie von Allem,Thriller
0,tt1846589,Hunter Killer,"Action, Thriller"
2,tt1846600,The General's Mustache,"Drama, Mystery, Thriller"
2,tt1846803,Troubleshooter,"Action, Crime, Drama"
2,tt1848771,Aarakshan,"Drama, Thriller"
2,tt1848832,Crawl,"Crime, Thriller"
4,tt1849718,Agneepath,"Action, Crime, Drama"
2,tt1850397,The Loft,"Mystery, Romance, Thriller"
0,tt1851006,Goltzius and The Pelican Company,"Biography, Comedy, History"
2,tt1853739,You're Next,"Horror, Thriller"
3,tt1854564,Percy Jackson: Sea of Monsters,"Adventure, Family, Fantasy"
4,tt1855199,End of Watch,"Action, Adventure, Crime"
4,tt1855325,Resident Evil: Retribution,"Action, Horror, Sci-Fi"
0,tt1856101,Blade Runner 2049,"Action, Drama, Mystery"
1,tt18568902,Kaun Pravin Tambe?,"Biography, Drama, Sport"
2,tt1857842,Inhuman Resources,"Horror, Thriller"
1,tt1858773,Redneck Roots,"Comedy, Drama, Romance"
1,tt1859522,Kiss Me,"Drama, Romance"
1,tt1859603,The Guest House,Romance
1,tt1859650,To Rome with Love,"Comedy, Music, Romance"
2,tt1860242,The Highwaymen,"Biography, Crime, Drama"
3,tt1860353,Turbo,"Animation, Adventure, Comedy"
0,tt1860357,Deepwater Horizon,"Action, Drama, History"
1,tt1862079,Safety Not Guaranteed,"Adventure, Comedy, Drama"
2,tt1863203,The Employer,Thriller
1,tt1864455,Penny's Shadow,"Adventure, Drama, Family"
3,tt1865505,Song of the Sea,"Animation, Adventure, Drama"
2,tt1867093,The Samaritan,"Action, Crime, Drama"
1,tt1872160,Art College 1994,Animation
0,tt1872181,The Amazing Spider-Man 2,"Action, Adventure, Sci-Fi"
1,tt1872194,The Judge,"Crime, Drama"
4,tt1877830,The Batman,"Action, Crime, Drama"
0,tt1877832,X-Men: Days of Future Past,"Action, Adventure, Sci-Fi"
1,tt18815600,The Other Side,"Drama, Romance"
1,tt1885331,Paris-Manhattan,"Comedy, Romance"
4,tt1885372,Sindhooram,"Action, Drama, Romance"
2,tt1886649,Race War: The Remake,"Comedy, Horror"
2,tt1891747,Another,"Horror, Mystery"
4,tt1893256,Redemption,"Action, Crime, Drama"
1,tt18933046,VR Fighter,Action
1,tt18937582,Catfish Christmas,Romance
2,tt18952404,In Dreams,Thriller
2,tt1895466,Loverboy,"Drama, Thriller"
4,tt1895587,Spotlight,"Biography, Crime, Drama"
2,tt18973958,New Life,"Horror, Thriller"
4,tt1899353,The Raid: Redemption,"Action, Crime, Thriller"
2,tt1900854,Comes a Bright Day,"Drama, Romance, Thriller"
2,tt1904996,Parker,"Action, Crime, Thriller"
0,tt1905041,Furious 6,"Action, Crime, Thriller"
1,tt19072084,The Claus Family 3,"Comedy, Family, Fantasy"
4,tt1907668,Flight,"Drama, Thriller"
4,tt1911644,The Call,"Drama, Thriller"
3,tt1911658,Penguins of Madagascar,"Animation, Adventure, Comedy"
4,tt1912398,God Bless America,"Action, Comedy, Crime"
2,tt1914331,Reus,"Crime, Thriller"
2,tt1918806,Entrance,"Drama, Horror, Thriller"
4,tt1919137,The Last Supper,"Action, History"
1,tt1920849,Bachelorette,"Comedy, Romance"
0,tt1921064,Pompeii,"Action, Adventure, Drama"
2,tt19224314,Wild Eyed and Wicked,Horror
2,tt1922548,Apocrypha,"Drama, Horror, Mystery"
4,tt1922777,Sinister,"Horror, Mystery, Thriller"
4,tt1924396,The Best Offer,"Crime, Drama, Mystery"
4,tt1924429,Trance,"Crime, Drama, Mystery"
1,tt1924435,Let's Be Cops,"Action, Comedy, Crime"
2,tt19245296,Ouija Witch,Horror
2,tt1928330,Bad Ass,"Action, Comedy, Crime"
2,tt19284188,The Mount 2,Horror
2,tt1931533,Seven Psychopaths,"Comedy, Crime"
1,tt1932718,Thanks for Sharing,"Comedy, Drama, Romance"
1,tt1934335,A Beautiful Life,"Drama, Romance"
2,tt1935787,Zhan long,Action
0,tt1935859,Miss Peregrine's Home for Peculiar Children,"Adventure, Drama, Family"
2,tt19367194,Qorin,Horror
4,tt1937149,The Body,"Crime, Drama, Mystery"
4,tt19387240,An Asian Ghost Story,"Horror, Mystery, Sci-Fi"
4,tt1939659,Carrie,"Drama, Horror"
2,tt19399206,Three,Horror
0,tt19406606,The Shift,Sci-Fi
1,tt1941536,Romancing in Thin Air,"Drama, Romance"
1,tt1941705,Treasure Inn,"Action, Comedy"
2,tt19428542,Unfinished Business: Kingston High,Horror
2,tt1942899,Khlib i sil,"Drama, Romance"
1,tt19433106,Interface,Sci-Fi
2,tt19445266,Razzennest,"Comedy, Horror"
2,tt1949583,Bad Behavior,Thriller
0,tt1950186,Ford v Ferrari,"Action, Biography, Drama"
1,tt1951261,The Hangover Part III,"Comedy, Crime"
0,tt1951264,The Hunger Games: Catching Fire,"Action, Adventure, Sci-Fi"
0,tt1951265,The Hunger Games: Mockingjay - Part 1,"Action, Adventure, Sci-Fi"
0,tt1951266,The Hunger Games: Mockingjay - Part 2,"Action, Adventure, Sci-Fi"
4,tt1954470,Gangs of Wasseypur,"Action, Comedy, Crime"
2,tt1954886,The Basement,"Horror, Mystery, Thriller"
1,tt1956620,Sex Tape,"Comedy, Romance"
1,tt1958053,Changing Hearts,"Drama, Romance"
0,tt1959490,Noah,"Action, Adventure, Drama"
1,tt1959563,The Hitman's Bodyguard,"Action, Comedy, Crime"
4,tt1961175,American Assassin,"Action, Thriller"
2,tt19623240,Winnie the Pooh: Blood and Honey,Horror
0,tt1964418,Tomorrowland,"Action, Adventure, Family"
4,tt1964624,In the House,"Drama, Mystery, Thriller"
4,tt1971514,Salvo,"Crime, Drama, Romance"
1,tt19718006,Quest for Love,"Adventure, Drama, Romance"
4,tt1972571,A Most Wanted Man,"Crime, Drama, Thriller"
0,tt1972591,King Arthur: Legend of the Sword,"Action, Adventure, Drama"
1,tt1972779,The Best of Me,"Drama, Romance"
4,tt1974419,The Neon Demon,"Horror, Thriller"
0,tt19757204,New Gods: Yang Jian,"Animation, Action, Fantasy"
2,tt19773302,Jonah,Sci-Fi
4,tt1977895,Resolution,"Drama, Horror, Mystery"
0,tt1979320,Rush,"Action, Biography, Drama"
3,tt1979376,Toy Story 4,"Animation, Adventure, Comedy"
3,tt1979388,The Good Dinosaur,"Animation, Adventure, Comedy"
2,tt19799018,Wrong Journey,"Drama, Thriller"
4,tt1980209,Pain & Gain,"Action, Comedy, Crime"
1,tt1980929,Begin Again,"Comedy, Drama, Music"
0,tt1981115,Thor: The Dark World,"Action, Adventure, Fantasy"
0,tt1981128,Geostorm,"Action, Sci-Fi, Thriller"
3,tt1981677,Pitch Perfect,"Comedy, Music, Romance"
2,tt19838634,Ulajh,Thriller
3,tt1985949,Angry Birds,"Animation, Action, Adventure"
3,tt1985966,Cloudy with a Chance of Meatballs 2,"Animation, Adventure, Comedy"
1,tt19868164,Craft Me a Romance,Romance
2,tt1988621,Exists,"Horror, Thriller"
1,tt19890316,What Happens Later,"Comedy, Romance"
1,tt1989485,Dead Before Dawn 3D,"Adventure, Comedy, Horror"
2,tt1989486,Dead Money,Action
1,tt1990314,Robot & Frank,"Comedy, Crime, Drama"
2,tt1991245,Chernobyl Diaries,"Horror, Mystery, Thriller"
2,tt1992258,Tower Block,Thriller
1,tt1999159,Footprints,"Drama, Family"
4,tt1999995,Would You Rather,"Horror, Thriller"
2,tt2002718,Machete Kills,"Action, Crime, Thriller"
2,tt2005151,War Dogs,"Biography, Comedy, Crime"
4,tt2005374,The Frozen Ground,"Crime, Drama, Thriller"
2,tt2006040,A Fantastic Fear of Everything,"Comedy, Horror"
2,tt20112746,Sting,Horror
4,tt2011311,The Outsider,"Action, Crime, Drama"
0,tt20113412,The Convert,"Action, Drama"
0,tt2013293,The Wind Rises,"Animation, Biography, Drama"
3,tt2015381,Guardians of the Galaxy,"Action, Adventure, Comedy"
1,tt2015478,Lovemakers,"Comedy, Romance"
2,tt2017038,All Is Lost,"Action, Adventure, Drama"
2,tt20183562,Torment,"Horror, Thriller"
1,tt20199226,My Fairy Troublemaker,"Animation, Adventure, Comedy"
1,tt2020110,The Kick,"Action, Sport"
0,tt20221436,Emilia Perez,"Comedy, Crime, Musical"
2,tt20222202,You're Killing Me,"Horror, Thriller"
0,tt20225374,Vesper,"Adventure, Drama, Sci-Fi"
2,tt20227448,Invoking Yell,"Crime, Horror, Mystery"
2,tt20228124,Stay Out,Horror
4,tt2023587,Mama,"Fantasy, Horror, Thriller"
2,tt2023690,Sightseers,"Adventure, Comedy, Crime"
2,tt20244248,Deep in It,"Action, Crime, Thriller"
1,tt2024432,Identity Thief,"Comedy, Crime, Drama"
4,tt2024469,Non-Stop,"Action, Mystery, Thriller"
0,tt2024544,12 Years a Slave,"Biography, Drama, History"
0,tt2025690,The Finest Hours,"Action, Drama, History"
3,tt2034761,Journey to the Christmas Star,"Adventure, Family, Fantasy"
0,tt2034800,The Great Wall,"Action, Adventure, Fantasy"
2,tt20358284,The Tutor,Thriller
4,tt2039393,The Gambler,"Crime, Drama, Thriller"
2,tt2040454,Operation Terror,Thriller
4,tt20414642,A Day and a Half,"Action, Thriller"
2,tt20424130,American Metal,"Action, Thriller"
2,tt2048770,Continuum,"Drama, Mystery, Sci-Fi"
4,tt2050604,People Mountain People Sea,"Crime, Drama, Thriller"
4,tt2051879,Europa Report,"Adventure, Drama, Mystery"
0,tt2053425,Rust and Bone,"Drama, Romance"
4,tt2053463,Side Effects,"Crime, Drama, Mystery"
4,tt2057392,Eye in the Sky,"Action, Drama, Thriller"
0,tt2058673,Point Break,"Action, Adventure, Crime"
2,tt20603692,Bodyshop,"Drama, Fantasy"
2,tt2062661,Area 407,"Horror, Sci-Fi, Thriller"
3,tt2066051,Rocketman,"Biography, Drama, Musical"
1,tt2066133,The Wine of Summer,"Comedy, Drama, Romance"
2,tt2069948,24 Seven,"Crime, Drama, Mystery"
2,tt2071491,Jurassic Shark,"Action, Adventure, Comedy"
0,tt2072220,Saving General Yang,"Adventure, History, War"
4,tt2072233,Sleepless,"Action, Thriller"
2,tt2072933,Cottage Country,"Comedy, Crime, Horror"
2,tt2073661,Dawn Patrol,"Drama, Thriller"
0,tt2076822,Chaos Walking,"Action, Adventure, Fantasy"
0,tt2080374,Steve Jobs,"Biography, Drama"
3,tt2082197,Barfi!,"Comedy, Drama, Romance"
1,tt2083383,Trouble with the Curve,"Drama, Sport"
2,tt20836144,Zheng jiu xian yi ren,"Crime, Drama, Mystery"
0,tt2084970,The Imitation Game,"Biography, Drama, Thriller"
3,tt20857676,Akademia pana Kleksa,Fantasy
2,tt2086938,The War of 1812,"Drama, War"
1,tt20879602,Maybe I Do,"Comedy, Romance"
2,tt2089863,Zombie Dawn,"Horror, War"
4,tt2090465,Black Butterfly,Thriller
2,tt2090515,Gwaed ar y Ser,Horror
3,tt2091256,Captain Underpants: The First Epic Movie,"Animation, Action, Adventure"
1,tt2093991,Elvis & Nixon,"Comedy, History"
0,tt2094018,Hours,"Drama, Thriller"
3,tt2094064,Much Ado About Nothing,"Comedy, Drama, Romance"
0,tt2094766,Assassin's Creed,"Action, Adventure, Sci-Fi"
3,tt2096673,Inside Out,"Animation, Adventure, Comedy"
0,tt20969586,Thunderbolts,"Action, Adventure, Crime"
3,tt2097298,"McFarland, USA","Biography, Drama, Sport"
4,tt2101341,Dead Man Down,"Action, Crime, Drama"
2,tt2101441,Spring Breakers,"Crime, Drama, Thriller"
2,tt2102472,White Vengeance,"Action, Drama, History"
1,tt2103254,Tammy,"Comedy, Romance"
2,tt2103267,Adoration,"Drama, Romance"
0,tt2103281,Dawn of the Planet of the Apes,"Action, Adventure, Drama"
2,tt2105044,V/H/S,Horror
2,tt2106361,Into the Storm,"Action, Adventure, Drama"
1,tt2106739,Gayby,"Comedy, Drama, Romance"
2,tt21081126,Time Addicts,"Sci-Fi, Thriller"
2,tt2109184,Paranormal Activity 4,"Horror, Mystery"
0,tt2109248,Transformers: Age of Extinction,"Action, Adventure, Sci-Fi"
1,tt21097018,The Way of the Househusband,"Action, Comedy"
2,tt21100460,Party Bus,"Horror, Thriller"
1,tt2110388,All American Christmas Carol,"Comedy, Fantasy"
2,tt2111274,Bleed 4 Me,Horror
2,tt2112287,Thale,"Drama, Fantasy, Horror"
1,tt2112981,Julien & Claire,"Drama, Music, Romance"
1,tt2113681,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,"Adventure, Comedy"
2,tt2113792,The Demented,"Horror, Sci-Fi"
2,tt2114358,Black Out,"Action, Comedy, Crime"
2,tt21157408,Street Cred,"Crime, Drama"
2,tt21158192,3 Days in Malay,"Action, History, War"
2,tt2116974,Vysotsky. Thank You for Being Alive,"Biography, Drama"
2,tt21187572,Don't Trick-Or-Treat Alone!,Horror
2,tt2118775,Special ID,"Action, Crime"
0,tt2119532,Hacksaw Ridge,"Biography, Drama, History"
3,tt2120120,Pixels,"Action, Comedy, Fantasy"
2,tt21222462,Mother's Milk,Thriller
1,tt21223048,Merry Kiss Cam,"Comedy, Romance"
4,tt21226152,Baliqlara xütbe,"Drama, War"
1,tt21226774,Don't Blame Karma!,"Comedy, Romance"
3,tt21235248,Untitled Ghostbusters Afterlife Sequel,"Adventure, Comedy, Fantasy"
2,tt2124926,The Aviation Cocktail,"Drama, Thriller"
0,tt2125435,Beasts of the Southern Wild,"Adventure, Drama, Fantasy"
1,tt21255308,A Royal in Paradise,"Comedy, Romance"
2,tt2125663,The Pineville Heist,"Action, Crime, Mystery"
1,tt21261712,Back to Black,Biography
2,tt21263500,Contorted,"Horror, Mystery"
0,tt2126355,San Andreas,"Action, Adventure, Thriller"
2,tt21267296,Hell of a Summer,"Comedy, Horror"
1,tt2128535,Santiago Violenta,"Action, Comedy, Crime"
2,tt2132285,The Bling Ring,"Biography, Crime, Drama"
2,tt2133239,I Declare War,"Action, Comedy, Drama"
1,tt21336626,Treasures of the Heart,Romance
2,tt21364552,The Roundup: No Way Out,"Action, Crime"
4,tt21372280,Autobiography,Thriller
2,tt21379060,Stalker,Thriller
2,tt21382296,Carry On,"Action, Thriller"
2,tt2139799,Desert Cathedral,"Drama, Mystery, Thriller"
1,tt2139881,Long Shot,"Comedy, Romance"
3,tt2140373,Saving Mr. Banks,"Biography, Comedy, Drama"
0,tt2140379,Self/less,"Action, Mystery, Sci-Fi"
2,tt2140479,The Accountant,"Action, Thriller"
1,tt2140619,Two Night Stand,"Comedy, Romance"
2,tt21426434,Shark Side of the Moon,"Action, Horror, Sci-Fi"
1,tt21426848,As We Know It,"Comedy, Horror, Romance"
2,tt2142987,Can't Take It Back,"Horror, Sci-Fi, Thriller"
2,tt21442114,Valiant One,Thriller
0,tt21454134,The Bikeriders,"Crime, Drama"
1,tt2147048,Red Flag,"Comedy, Drama, Romance"
1,tt2150332,Renoir,"Biography, Drama, History"
1,tt2150369,Love Me,Thriller
2,tt2150511,The List,Thriller
2,tt21602900,Stasis,Sci-Fi
1,tt21617996,Gatta Kusthi,"Comedy, Drama, Romance"
2,tt2165743,Eenie Meenie Miney Moe,"Crime, Drama, Thriller"
2,tt2166500,Self Storage,"Action, Crime, Horror"
2,tt2166616,Wrong Cops,"Comedy, Crime"
1,tt2169322,Finding Mr. Right,"Comedy, Romance"
1,tt2170439,Horrible Bosses 2,"Comedy, Crime"
2,tt2171867,Empire State,"Action, Crime, Thriller"
2,tt2172934,3 Days to Kill,"Action, Drama, Thriller"
1,tt2177575,Hanni and Nanni 2,"Adventure, Drama, Family"
1,tt2177771,The Monuments Men,"Comedy, Drama, History"
1,tt2179116,The Kings of Summer,"Adventure, Comedy, Drama"
0,tt2179136,American Sniper,"Action, Biography, Drama"
2,tt21799750,Yellow Dragon's Village,"Drama, Horror"
1,tt21801648,An Inconvenient Love,"Comedy, Romance"
0,tt2180411,Into the Woods,"Adventure, Comedy, Drama"
2,tt2180435,Kidnapped Souls,Horror
4,tt21807222,Saw 10,"Crime, Horror, Mystery"
2,tt2180994,A Good Marriage,"Crime, Drama, Thriller"
2,tt2182028,Bleeding Through,"Drama, Horror"
2,tt2182093,Final Move,Thriller
2,tt2182241,Sins,"Action, Thriller"
1,tt2183014,The Statistical Probability of Love at First Sight,"Drama, Romance"
1,tt21836576,Ivy + Bean: Doomed to Dance,"Comedy, Family"
1,tt2184095,3 Day Test,"Comedy, Family"
4,tt2184339,The Purge,"Horror, Sci-Fi, Thriller"
0,tt21848358,Jogi,"Drama, Thriller"
2,tt2186712,Long Nights Short Mornings,"Drama, Romance"
1,tt2186766,All Stars,"Comedy, Family"
4,tt2186848,Landmine Goes Click,"Action, Crime, Drama"
2,tt2187312,"Gallino, the Chicken System","Comedy, Fantasy, Romance"
4,tt21874760,La mesita del comedor,"Comedy, Drama, Horror"
2,tt21916206,The Perfumier,"Crime, Drama, Mystery"
1,tt21927594,Girl You Know It's True,"Biography, Drama, Music"
4,tt2193215,The Counselor,"Crime, Drama, Thriller"
2,tt2193418,Hammer of the Gods,"Action, Horror"
3,tt2194499,About Time,"Comedy, Drama, Fantasy"
2,tt21953278,Romeo + Isabella,"Drama, Romance"
1,tt21958986,Tom and Jerry: Snowman's Land,"Animation, Adventure, Comedy"
2,tt21959272,Earworm,"Horror, Thriller"
2,tt21962086,The Bridge Curse: Ritual,"Horror, Mystery, Thriller"
2,tt2196236,The Wicked Woods,"Drama, Fantasy, Horror"
2,tt21974366,Your Love Is Mine,"Drama, Horror"
2,tt21983758,The Teacher,"Drama, Thriller"
4,tt2199571,Run All Night,"Action, Crime, Thriller"
1,tt22006348,OMG! Oh My Girl,"Comedy, Drama, Romance"
2,tt2201548,A Teacher,"Drama, Romance"
2,tt22020050,The Things We Cannot Change,Thriller
1,tt2203939,The Other Woman,"Comedy, Romance"
2,tt22042742,Christmas Bloody Christmas,Horror
4,tt22048412,MaXXXine,Horror
1,tt2205697,Stuck in Love.,"Comedy, Drama, Romance"
4,tt2208216,Vanishing Waves,"Romance, Sci-Fi, Thriller"
1,tt2209418,Before Midnight,"Drama, Romance"
2,tt2209764,Transcendence,"Action, Drama, Sci-Fi"
2,tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,"Animation, Action, Adventure"
0,tt2213054,Kai po che!,"Drama, Sport"
