movie_id,movie_name,cluster,genre
tt0758758,Into the Wild,0,"Adventure, Biography, Drama"
tt0758766,Music and Lyrics,1,"Comedy, Music, Romance"
tt0758774,Body of Lies,4,"Action, Drama, Thriller"
tt0758794,We Are Marshall,3,"Drama, Sport"
tt0760166,Don't Let Me Drown,1,"Drama, Romance"
tt0762107,I Now Pronounce You Chuck & Larry,1,"Comedy, Romance"
tt0762108,I'll Be There with You,2,Thriller
tt0762114,License to Wed,1,"Comedy, Romance"
tt0765010,Brothers,4,"Drama, Thriller, War"
tt0765429,American Gangster,4,"Biography, Crime, Drama"
tt0765443,Eastern Promises,4,"Crime, Drama, Thriller"
tt0765446,Escape from Planet Earth,3,"Animation, Adventure, Comedy"
tt0765447,Evening,1,"Drama, Romance"
tt0769507,The Sun Also Rises,0,"Drama, Fantasy"
tt0769508,Dans Paris,2,"Drama, Romance"
tt0770703,What's Your Number?,1,"Comedy, Romance"
tt0770752,Fool's Gold,1,"Action, Adventure, Comedy"
tt0770828,Man of Steel,0,"Action, Adventure, Sci-Fi"
tt0772157,Broken English,1,"Comedy, Drama, Romance"
tt0772178,Kickin' It Old Skool,1,"Comedy, Sport"
tt0780131,Journey to Chazzabeh,2,War
tt0780504,Drive,4,"Action, Drama"
tt0780511,Everybody's Fine,1,"Adventure, Drama"
tt0780521,The Princess and the Frog,3,"Animation, Adventure, Comedy"
tt0780536,In Bruges,4,"Comedy, Crime, Drama"
tt0780571,Mr. Brooks,4,"Crime, Drama, Thriller"
tt0780653,The Wolfman,4,"Drama, Fantasy, Horror"
tt0783233,Atonement,0,"Drama, Mystery, Romance"
tt0784146,Watch Out for ZouZou,1,"Comedy, Musical, Romance"
tt0787475,Hot Rod,1,"Comedy, Sport"
tt0790636,Dallas Buyers Club,0,"Biography, Drama"
tt0790686,Mirrors,4,"Horror, Mystery"
tt0790698,The Last Days of Humanity,2,Horror
tt0790723,Just Add Water,1,"Comedy, Romance"
tt0790724,Jack Reacher,4,"Action, Mystery, Thriller"
tt0790736,R.I.P.D.,1,"Action, Adventure, Comedy"
tt0790770,Miles Ahead,0,"Biography, Drama, Music"
tt0795351,Case 39,4,"Horror, Mystery, Thriller"
tt0795370,The Second Wind,2,"Crime, Drama, Mystery"
tt0795421,Mamma Mia!,3,"Comedy, Musical, Romance"
tt0795438,Not Easily Broken,1,"Drama, Romance"
tt0795461,Scary Movie V,1,"Comedy, Horror"
tt0796366,Star Trek,0,"Action, Adventure, Sci-Fi"
tt0799949,Epic Movie,1,"Adventure, Comedy, Fantasy"
tt0800039,Forgetting Sarah Marshall,1,"Comedy, Drama, Romance"
tt0800069,The Hills Have Eyes 2,2,"Horror, Thriller"
tt0800080,The Incredible Hulk,0,"Action, Adventure, Sci-Fi"
tt0800308,Appaloosa,0,"Action, Crime, Drama"
tt0800320,Clash of the Titans,0,"Action, Adventure, Fantasy"
tt0800325,The Dirt,2,"Biography, Comedy, Drama"
tt0800367,Storm Warning,2,"Horror, Thriller"
tt0800369,Thor,0,"Action, Fantasy"
tt0802948,An American Crime,4,"Biography, Crime, Drama"
tt0803096,Warcraft,0,"Action, Adventure, Fantasy"
tt0804461,Death Sentence,4,"Action, Crime, Drama"
tt0804497,It's Kind of a Funny Story,1,"Comedy, Drama, Romance"
tt0805564,Lars and the Real Girl,1,"Comedy, Drama, Romance"
tt0805570,The Midnight Meat Train,4,"Horror, Mystery, Thriller"
tt0808151,Angels & Demons,4,"Action, Mystery, Thriller"
tt0808185,The Bothersome Man,4,"Comedy, Drama, Fantasy"
tt0808279,Funny Games,4,"Crime, Drama, Thriller"
tt0808357,"Lust, Caution",4,"Drama, History, Romance"
tt0808417,Persepolis,0,"Animation, Biography, Drama"
tt0808506,The Girl Who Leapt Through Time,3,"Animation, Adventure, Comedy"
tt0809504,The Accidental Husband,1,"Comedy, Romance"
tt0809535,Yureru,2,"Crime, Drama"
tt0810819,The Danish Girl,0,"Biography, Crime, Drama"
tt0811021,Birds of Paradise,1,"Animation, Adventure, Comedy"
tt0811080,Speed Racer,3,"Action, Adventure, Comedy"
tt0811106,The Ten,2,"Comedy, Romance"
tt0812243,Ex Drummer,2,"Comedy, Crime, Drama"
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,3,"Adventure, Family, Fantasy"
tt0815165,The Gay Bed and Breakfast of Terror,2,"Comedy, Horror"
tt0815236,She's Out of My League,1,"Comedy, Romance"
tt0815244,Sydney White,1,"Comedy, Drama, Romance"
tt0815245,The Uninvited,4,"Drama, Fantasy, Horror"
tt0816442,The Book Thief,0,"Drama, War"
tt0816462,Conan the Barbarian,0,"Action, Adventure, Fantasy"
tt0816692,Interstellar,0,"Adventure, Drama, Sci-Fi"
tt0816711,World War Z,0,"Action, Adventure, Horror"
tt0817177,Flipped,1,"Comedy, Drama, Romance"
tt0817230,Valentine's Day,1,"Comedy, Romance"
tt0821640,Ghosts of Girlfriends Past,1,"Comedy, Fantasy, Romance"
tt0821810,All Roads Lead Home,1,"Drama, Family"
tt0822832,Marley & Me,1,"Drama, Family"
tt0822847,Priest,2,"Action, Fantasy, Horror"
tt0822854,Shooter,4,"Action, Drama, Thriller"
tt0824747,Changeling,4,"Biography, Crime, Drama"
tt0825232,The Bucket List,3,"Adventure, Comedy, Drama"
tt0825236,Caramel,1,"Comedy, Drama, Romance"
tt0825248,Intimate Enemies,2,"Drama, History, War"
tt0829150,Dracula Untold,0,"Action, Drama, Fantasy"
tt0829267,Puika,3,Family
tt0829297,Ten Inch Hero,1,"Comedy, Drama, Romance"
tt0829459,A Mighty Heart,4,"Biography, Drama, History"
tt0830515,Quantum of Solace,4,"Action, Adventure, Mystery"
tt0831277,Blood Loss,2,"Crime, Drama, Western"
tt0831387,Godzilla,2,"Action, Adventure, Sci-Fi"
tt0831887,The Spirit,2,"Action, Crime, Fantasy"
tt0832266,"Definitely, Maybe",1,"Comedy, Drama, Romance"
tt0834001,Underworld: Rise of the Lycans,0,"Action, Fantasy, Thriller"
tt0837562,Hotel Transylvania,3,"Animation, Adventure, Comedy"
tt0837563,Pet Sematary,4,"Horror, Mystery, Thriller"
tt0838221,The Darjeeling Limited,0,"Adventure, Comedy, Drama"
tt0839880,Lake Dead,2,"Horror, Thriller"
tt0839980,Semi-Pro,1,"Comedy, Sport"
tt0840361,The Town,4,"Crime, Drama, Thriller"
tt0841108,Hannah Takes the Stairs,1,"Comedy, Drama, Romance"
tt0842926,The Kids Are All Right,1,"Comedy, Drama, Romance"
tt0844471,Cloudy with a Chance of Meatballs,3,"Animation, Adventure, Comedy"
tt0844479,The Collector,4,"Action, Horror, Thriller"
tt0844708,The Last House on the Left,4,"Horror, Thriller"
tt0846040,Mio fratello è figlio unico,0,"Comedy, Crime, Drama"
tt0848228,The Avengers,0,"Action, Sci-Fi"
tt0848537,Epic,3,"Animation, Action, Adventure"
tt0850677,Jack & Diane,2,"Drama, Horror, Romance"
tt0851578,Paprika,4,"Animation, Drama, Fantasy"
tt0853096,Death of a President,4,"Crime, Drama, Mystery"
tt0856778,Clubbed,2,"Action, Crime, Drama"
tt0857280,God Thinks You're a Loser,1,"Action, Comedy, Fantasy"
tt0858436,Dragon,1,Fantasy
tt0859163,The Mummy: Tomb of the Dragon Emperor,0,"Action, Adventure, Fantasy"
tt0861689,Blindness,4,"Drama, Mystery, Thriller"
tt0861739,Elite Squad,4,"Action, Crime, Drama"
tt0862688,"Ernst, Bobbie en de geslepen Onix",1,"Comedy, Family"
tt0862856,Trick 'r Treat,2,"Comedy, Horror"
tt0864761,The Duchess,0,"Biography, Drama, History"
tt0864835,Mr. Peabody & Sherman,3,"Animation, Adventure, Comedy"
tt0865556,The Forbidden Kingdom,0,"Action, Adventure, Fantasy"
tt0866439,Made of Honor,1,"Comedy, Romance"
tt0867404,Prajapathi,2,"Action, Thriller"
tt0870111,Frost/Nixon,0,"Biography, Drama, History"
tt0870154,Jungle Cruise,3,"Action, Adventure, Comedy"
tt0870195,Before the Rains,2,"Drama, History, Romance"
tt0870967,Urideul-ui haengbok-han shigan,2,"Drama, Romance"
tt0870984,Antichrist,4,"Drama, Horror, Thriller"
tt0871510,Chak De! India,3,"Drama, Family, Sport"
tt0872190,Cash,2,"Action, Crime, Thriller"
tt0872230,My Soul to Take,2,"Horror, Mystery, Thriller"
tt0873886,Red State,4,"Action, Crime, Horror"
tt0875034,Nine,0,"Drama, Musical, Romance"
tt0876563,Ponyo,3,"Animation, Adventure, Comedy"
tt0877355,The Murder Game,2,"Horror, Mystery, Thriller"
tt0877621,La France,2,"Drama, Musical, Romance"
tt0878804,The Blind Side,3,"Biography, Drama, Sport"
tt0879870,Eat Pray Love,3,"Biography, Drama, Romance"
tt0881891,All About Steve,1,"Comedy, Romance"
tt0882977,Snitch,0,"Action, Drama, Thriller"
tt0884224,"War, Inc.",2,"Action, Comedy, Thriller"
tt0884237,Carnivorous,2,Horror
tt0884328,The Mist,4,"Horror, Sci-Fi, Thriller"
tt0887883,Burn After Reading,2,"Comedy, Crime, Drama"
tt0887912,The Hurt Locker,4,"Drama, Thriller, War"
tt0889573,The Switch,1,"Comedy, Drama, Romance"
tt0889615,M,2,"Crime, Drama, Mystery"
tt0890870,Saw IV,4,"Crime, Horror, Mystery"
tt0892318,Letters to Juliet,3,"Adventure, Comedy, Drama"
tt0892769,How to Train Your Dragon,3,"Animation, Action, Adventure"
tt0892782,Monsters vs. Aliens,3,"Animation, Action, Adventure"
tt0892791,Shrek Forever After,3,"Animation, Adventure, Comedy"
tt0893356,Nanking,4,"Biography, History, War"
tt0893401,Daylight Robbery,2,"Crime, Drama, Thriller"
tt0896798,Cleaner,4,Thriller
tt0896872,The Whistleblower,4,"Biography, Crime, Drama"
tt0898367,The Road,4,"Drama, Fantasy"
tt0901476,Bride Wars,1,"Comedy, Romance"
tt0901485,A Girl Cut in Two,4,"Drama, Thriller"
tt0903624,The Hobbit: An Unexpected Journey,0,Fantasy
tt0903627,Julia,4,"Crime, Drama, Thriller"
tt0904049,Exte: Hair Extensions,4,"Comedy, Horror"
tt0905372,The Thing,4,"Horror, Mystery, Sci-Fi"
tt0906734,The Broken,2,"Drama, Horror, Thriller"
tt0906778,Black Butterflies,2,"Biography, Drama"
tt0907657,Once,1,"Drama, Music, Romance"
tt0910559,Kirschblüten - Hanami,1,"Drama, Romance"
tt0910904,I Know How Many Runs You Scored Last Summer,2,"Comedy, Crime, Horror"
tt0910936,Pineapple Express,1,"Action, Comedy, Crime"
tt0910970,WALL·E,3,"Animation, Adventure, Family"
tt0914363,Dark Spirits,2,"Horror, Thriller"
tt0914380,Heaven's Messenger,2,"Drama, Thriller"
tt0914798,The Boy in the Striped Pajamas,4,"Drama, War"
tt0914863,Unthinkable,4,"Crime, Drama, Thriller"
tt0918554,Plaguers,2,"Horror, Sci-Fi"
tt0918927,Doubt,4,"Drama, Mystery"
tt0918940,The Legend of Tarzan,0,"Action, Adventure, Drama"
tt0922547,Parasomnia,2,"Horror, Thriller"
tt0925245,Heatstroke,1,"Action, Horror, Sci-Fi"
tt0926084,Harry Potter and the Deathly Hallows: Part 1,0,"Adventure, Family, Fantasy"
tt0926762,Loft,4,"Crime, Drama, Mystery"
tt0934459,The Hitchhiker,2,"Horror, Thriller"
tt0936501,Taken,0,"Action, Crime, Thriller"
tt0938283,The Last Airbender,0,"Action, Adventure, Family"
tt0938330,Silent Hill: Revelation,4,"Horror, Mystery, Thriller"
tt0942384,Shelter,1,"Drama, Romance, Sport"
tt0942385,Tropic Thunder,1,"Action, Comedy, War"
tt0944835,Salt,4,"Action, Thriller"
tt0945513,Source Code,4,"Action, Drama, Mystery"
tt0947798,Black Swan,4,"Drama, Thriller"
tt0947802,Lakeview Terrace,2,"Crime, Drama, Thriller"
tt0947810,Green Zone,4,"Action, Drama, Thriller"
tt0948470,The Amazing Spider-Man,0,"Action, Adventure, Sci-Fi"
tt0949731,The Happening,2,"Adventure, Drama, Sci-Fi"
tt0951333,The Missing Lynx,1,"Animation, Action, Adventure"
tt0952640,Alvin and the Chipmunks,1,"Animation, Adventure, Comedy"
tt0952682,Shotgun Stories,4,"Drama, Thriller"
tt0954981,Cass,2,"Biography, Crime, Drama"
tt0955308,Robin Hood,0,"Action, Adventure, Drama"
tt0956038,Nights in Rodanthe,1,"Drama, Romance"
tt0959337,Revolutionary Road,4,"Drama, Romance"
tt0960144,You Don't Mess with the Zohan,1,"Action, Comedy"
tt0960731,Bedtime Stories,3,"Adventure, Comedy, Family"
tt0961097,A Monster in Paris,3,"Animation, Adventure, Comedy"
tt0962726,High School Musical 3: Senior Year,3,"Comedy, Drama, Family"
tt0962736,The Young Victoria,3,"Biography, Drama, History"
tt0962762,Genius Party,2,"Animation, Adventure, Fantasy"
tt0963178,The International,4,"Action, Crime, Drama"
tt0963794,The Ruins,2,"Adventure, Horror, Thriller"
tt0963966,The Sorcerer's Apprentice,3,"Action, Adventure, Family"
tt0964517,The Fighter,3,"Action, Biography, Drama"
tt0964529,MindFlesh,2,"Horror, Sci-Fi, Thriller"
tt0964586,Skin,0,"Biography, Drama"
tt0970179,Hugo,3,"Adventure, Drama, Family"
tt0970411,City of Ember,0,"Adventure, Drama, Family"
tt0970416,The Day the Earth Stood Still,2,"Adventure, Drama, Sci-Fi"
tt0970452,Solomon Kane,0,"Action, Adventure, Fantasy"
tt0970468,Miss Pettigrew Lives for a Day,3,"Comedy, Romance"
tt0970866,Little Fockers,1,"Comedy, Romance"
tt0971209,A Perfect Getaway,4,"Drama, Mystery, Thriller"
tt0972542,Aachi & Ssipak,2,"Animation, Action, Comedy"
tt0974015,Justice League,0,"Action, Adventure, Fantasy"
tt0974554,Elegy,2,"Drama, Romance"
tt0974661,17 Again,3,"Comedy, Drama, Fantasy"
tt0975645,Hitchcock,2,"Biography, Drama, Romance"
tt0976051,The Reader,4,"Drama, Romance"
tt0976238,Old Dogs,1,"Comedy, Family"
tt0978762,Mary and Max,0,"Animation, Comedy, Drama"
tt0978764,Sucker Punch,0,"Action, Adventure, Fantasy"
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,3,"Adventure, Family, Fantasy"
tt0981072,The Lucky Ones,1,"Adventure, Comedy, Drama"
tt0981227,Nick and Norah's Infinite Playlist,1,"Comedy, Drama, Music"
tt0982914,Final Draft,2,"Horror, Thriller"
tt0983193,The Adventures of Tintin,0,"Animation, Action, Adventure"
tt0983250,You're Nobody 'til Somebody Kills You,2,"Horror, Thriller"
tt0984130,Miao Miao,1,"Comedy, Drama, Romance"
tt0985694,Machete,0,"Action, Crime, Thriller"
tt0985699,Valkyrie,4,"Drama, History, Thriller"
tt0986233,Hunger,4,"Biography, Crime, Drama"
tt0986263,Surrogates,0,"Action, Sci-Fi, Thriller"
tt0986264,Like Stars on Earth,3,"Drama, Family"
tt0988045,Sherlock Holmes,0,"Action, Adventure, Mystery"
tt0988595,27 Dresses,1,"Comedy, Romance"
tt0988982,Naruto Shippûden: The Movie,1,"Animation, Action, Adventure"
tt0989757,Dear John,1,"Drama, Mystery, Romance"
tt0990361,Room of Death,2,"Crime, Mystery, Thriller"
tt0990407,The Green Hornet,1,"Action, Comedy, Crime"
tt0993840,Army of the Dead,4,"Action, Crime, Drama"
tt0993842,Hanna,0,"Action, Adventure, Drama"
tt0993846,The Wolf of Wall Street,0,"Biography, Comedy, Crime"
tt0995039,Ghost Town,1,"Comedy, Drama, Fantasy"
tt0995851,In Her Skin,2,"Drama, Thriller"
tt0995868,Pelé: Birth of a Legend,1,"Biography, Drama, Sport"
tt0997047,College Road Trip,1,"Adventure, Comedy, Drama"
tt0999913,Straw Dogs,4,"Action, Drama, Thriller"
tt1000095,Pokémon Ranger and the Temple of the Sea,3,"Animation, Action, Adventure"
tt10004396,When I Became a Butterfly,2,"Drama, Thriller"
tt10004944,Aporia,2,"Action, Adventure, Horror"
tt1000774,Sex and the City,1,"Comedy, Drama, Romance"
tt10011228,Hunted,2,"Action, Thriller"
tt1001508,He's Just Not That Into You,1,"Comedy, Drama, Romance"
tt1001526,Megamind,3,"Animation, Action, Comedy"
tt10016180,The Little Things,4,"Crime, Drama, Mystery"
tt10022990,Seeru,1,"Action, Drama"
tt1002567,Hansel and Gretel,4,"Drama, Fantasy, Horror"
tt10028196,Laal Singh Chaddha,3,"Comedy, Drama, Romance"
tt1003005,Kollegiet,2,Horror
tt1003023,Mancora,2,"Comedy, Drama, Romance"
tt10037014,Fear of Rain,4,"Drama, Horror, Thriller"
tt10039344,Countdown,2,"Horror, Thriller"
tt10059518,Unhinged,4,"Action, Thriller"
tt10065694,Antebellum,4,"Drama, Horror, Mystery"
tt10068916,Made in Abyss: Dawn of the Deep Soul,0,"Animation, Adventure, Drama"
tt1007028,Zack and Miri Make a Porno,1,"Comedy, Romance"
tt1007029,The Iron Lady,0,"Biography, Drama"
tt10076106,Manmadhudu 2,1,"Comedy, Drama, Romance"
tt10086834,The Exigency,1,"Animation, Action, Adventure"
tt10097384,Home Sweet Home,4,"Drama, Mystery, Thriller"
tt10098288,Roohi,1,"Comedy, Horror"
tt1010048,Slumdog Millionaire,0,"Crime, Drama, Romance"
tt1010271,The Poughkeepsie Tapes,4,"Horror, Mystery, Thriller"
tt1010455,Small Gods,2,"Drama, Thriller"
tt10110022,Enchanted Feather,1,"Family, Fantasy"
tt10110872,2177: The San Francisco Love Hacker Crimes,2,Sci-Fi
tt10121762,Uriyadi 2,2,"Action, Thriller"
tt10127562,Dragon Quest: Your Story,3,"Animation, Action, Adventure"
tt1013743,Knight and Day,0,"Action, Adventure, Comedy"
tt1013752,Fast & Furious,2,"Action, Crime, Thriller"
tt1013753,Milk,0,"Biography, Drama, History"
tt1013860,Dylan Dog: Dead of Night,2,"Action, Comedy, Crime"
tt1014759,Alice in Wonderland,3,"Adventure, Family, Fantasy"
tt1014763,Child 44,4,"Crime, Drama, History"
tt10147910,The Maid,4,"Drama, Horror, Mystery"
tt10151054,The Quarry,2,"Crime, Mystery, Thriller"
tt1016150,All Quiet on the Western Front,4,"Action, Drama, War"
tt1017460,Splice,4,"Horror, Sci-Fi"
tt10183816,Dangerous Lies,2,Thriller
tt10187146,Tux and Fanny,1,"Animation, Comedy, Drama"
tt10187680,Forensic,4,"Crime, Mystery, Thriller"
tt10188020,Kung Pow Chicken,1,Animation
tt10188156,Dino Brained,1,"Animation, Comedy, Family"
tt10189514,Soorarai Pottru,3,"Action, Drama"
tt10190390,Whelm,2,Thriller
tt10192566,Alone,4,"Horror, Thriller"
tt10199586,Atlantics,0,"Drama, Mystery, Romance"
tt1020072,Selma,0,"Biography, Drama, History"
tt1020530,Eden Lake,4,"Horror, Thriller"
tt1020558,Centurion,4,"Action, Drama, History"
tt10207710,The Gateway,2,Thriller
tt1020889,The Lighthouse,0,"Drama, War"
tt1020972,Blind Mountain,4,"Crime, Drama"
tt10218674,The Bravest,0,"Action, Drama"
tt10223460,Marry Me,1,"Comedy, Music, Romance"
tt1022603,500 Days of Summer,1,"Comedy, Drama, Romance"
tt10228168,First Love,2,"Action, Comedy, Crime"
tt10229936,Ingen skal sove,2,Thriller
tt10230590,Hashtag Blessed: The Movie,1,Family
tt1023111,Never Back Down,1,"Action, Drama, Sport"
tt1023114,The Way Back,0,"Adventure, Drama, History"
tt1023347,Universal Soldiers,2,"Action, Adventure, Sci-Fi"
tt1023481,Step Up 2: The Streets,3,"Drama, Music, Romance"
tt1023500,Doghouse,2,"Comedy, Horror, Sci-Fi"
tt10239930,D-Day: Battle of Omaha Beach,2,"Action, Drama, History"
tt10243676,After Blue,0,"Fantasy, Sci-Fi"
tt10245072,Salem's Lot,2,"Horror, Thriller"
tt1024648,Argo,0,"Biography, Drama, Thriller"
tt1025100,Gemini Man,0,"Action, Adventure, Sci-Fi"
tt10262380,Boys from County Hell,2,"Comedy, Horror"
tt10272386,The Father,4,"Drama, Mystery"
tt10275080,Agent Jade Black,2,Action
tt1027683,Kill Speed,2,"Action, Crime, Thriller"
tt10279102,4th Republic,4,Thriller
tt10279104,Hire a Woman,1,"Comedy, Romance"
tt10280276,Coolie No. 1,1,"Action, Comedy, Romance"
tt1028528,Death Proof,4,"Action, Thriller"
tt1028532,Hachi: A Dog's Tale,1,"Biography, Drama, Family"
tt10287954,Rose Island,1,"Adventure, Comedy, Drama"
tt1029234,Martyrs,4,Horror
tt1029241,Vinyan,4,"Drama, Horror, Thriller"
tt10293406,The Power of the Dog,4,"Drama, Romance, Western"
tt10295212,Shershaah,0,"Action, Biography, Drama"
tt10298810,Lightyear,3,"Animation, Action, Adventure"
tt10298840,Strange World,3,"Animation, Action, Adventure"
tt10300174,Lynn + Lucy,4,"Crime, Drama, Mystery"
tt10300286,The Redeemers,2,Action
tt10304142,Amsterdam,2,"Comedy, Drama, History"
tt10305616,Malaal,1,"Action, Drama, Romance"
tt10308634,My First Client,4,"Crime, Drama"
tt1031280,Splinter,2,"Crime, Horror, Sci-Fi"
tt10322592,Kataksha,2,Horror
tt1032755,RocknRolla,4,"Action, Crime, Thriller"
tt1032856,The Band's Visit,1,"Comedy, Drama, Music"
tt10333426,Bliss,2,"Drama, Romance, Sci-Fi"
tt1033483,Kandisha,4,"Crime, Fantasy, Horror"
tt1033643,What Happens in Vegas,1,"Comedy, Romance"
tt1034032,Gamer,0,"Action, Sci-Fi, Thriller"
tt10340562,Etharkkum Thunindhavan,0,"Action, Crime, Drama"
tt10341248,0.0 Mhz,2,Horror
tt10342914,Lair,2,"Horror, Thriller"
tt1034303,Defiance,0,"Action, Drama, History"
tt1034306,Dorothy Mills,2,"Drama, Horror, Mystery"
tt1034314,Iron Sky,1,"Action, Adventure, Comedy"
tt1034331,Righteous Kill,4,"Crime, Mystery, Thriller"
tt1034389,The Eagle,0,"Action, Adventure, Drama"
tt1034415,Suspiria,4,"Drama, Fantasy, Horror"
tt10368460,Burraco fatale,1,"Comedy, Romance"
tt10370710,The Worst Person in the World,1,"Comedy, Drama, Romance"
tt10373830,Aviva,2,"Drama, Music, Romance"
tt1037705,The Book of Eli,0,"Action, Adventure, Drama"
tt1037850,Secret,1,"Drama, Music, Romance"
tt1038043,Mammoth,2,"Drama, Romance"
tt10384908,Up the Mountain,1,"Adventure, Comedy, Drama"
tt10384944,Lassie Come Home,3,"Adventure, Drama, Family"
tt1038686,Legion,2,"Action, Fantasy, Horror"
tt1038919,The Bounty Hunter,1,"Action, Comedy, Romance"
tt1038988,REC,4,"Horror, Mystery, Thriller"
tt10399114,A Christmas Hero,1,"Drama, Family, Fantasy"
tt10408944,Romance in the Outfield: Double Play,1,Romance
tt1041829,The Proposal,1,"Comedy, Drama, Romance"
tt10419266,BoBoiBoy Movie 2,3,"Animation, Action, Adventure"
tt10419566,Superagente Makey,1,"Action, Comedy"
tt1043726,The Legend of Hercules,0,"Action, Adventure, Fantasy"
tt10449460,Romang,1,"Drama, Romance"
tt1045658,Silver Linings Playbook,3,"Comedy, Drama, Romance"
tt10457128,Summer of 85,1,"Drama, Romance"
tt1045772,I Love You Phillip Morris,2,"Biography, Comedy, Crime"
tt1046171,You and I,1,"Drama, Romance"
tt1046173,G.I. Joe: The Rise of Cobra,0,"Action, Adventure, Sci-Fi"
tt10464930,Palindrome,2,"Comedy, Drama, Thriller"
tt10469804,Teddy,2,"Comedy, Drama, Horror"
tt1046997,Miracle at St. Anna,4,"Action, Drama, War"
tt1047540,Parental Guidance,1,"Comedy, Family"
tt1048171,Seraphine,1,"Biography, Drama"
tt10483152,Unicorn Wars,4,"Animation, Action, Comedy"
tt1049413,Up,3,"Animation, Adventure, Comedy"
tt10505918,L2: Empuraan,4,"Action, Crime, Thriller"
tt10510654,The Battle: Roar to Victory,0,"Action, Drama, History"
tt10516176,Steel Rain 2,2,"Action, Drama, Thriller"
tt1051904,Goosebumps,1,"Adventure, Comedy, Fantasy"
tt1051906,The Invisible Man,4,"Drama, Horror, Mystery"
tt1053424,Repo Men,4,"Action, Sci-Fi, Thriller"
tt10534996,Josep,0,"Animation, Biography, Drama"
tt10539608,The Midnight Sky,0,"Adventure, Drama, Sci-Fi"
tt10540510,Inu-oh,3,"Animation, Drama, Fantasy"
tt1054606,The Imaginarium of Doctor Parnassus,0,"Adventure, Comedy, Fantasy"
tt10546090,House of Shadows,2,Horror
tt10548174,28 Months Later,4,Horror
tt1055292,Life as We Know It,1,"Comedy, Drama, Romance"
tt1055369,Transformers: Revenge of the Fallen,0,"Action, Adventure, Sci-Fi"
tt10554232,Dara of Jasenovac,4,"Drama, War"
tt1057500,Invictus,3,"Action, Biography, Drama"
tt10579380,AI Amok,2,"Sci-Fi, Thriller"
tt1058017,The Invention of Lying,1,"Comedy, Fantasy, Romance"
tt1059786,Eagle Eye,4,"Action, Mystery, Thriller"
tt10597934,Frequent Visitors,2,Thriller
tt1060277,Cloverfield,2,"Action, Adventure, Horror"
tt10617192,Once Upon a Lifetime,1,"Drama, Fantasy"
tt10618286,Mank,0,"Biography, Comedy, Drama"
tt10627720,Ne Zha,3,"Animation, Action, Adventure"
tt10633676,Homme Fatale,1,"Comedy, History, Romance"
tt10635042,Sailor Moon Eternal,3,"Animation, Action, Adventure"
tt1063669,The Wave,4,"Drama, Thriller"
tt10640346,Babylon,0,"Comedy, Drama, History"
tt10645682,The Jack in the Box,2,Horror
tt1064744,Dying Breed,2,"Horror, Thriller"
tt10648342,Thor: Love and Thunder,3,"Action, Adventure, Comedy"
tt1064932,Welcome to the Sticks,1,"Comedy, Romance"
tt1064976,Tu peux garder un secret?,1,"Comedy, Romance"
tt10651230,The Peasants,0,"Animation, Drama"
tt10655524,It Ends with Us,1,"Drama, Romance"
tt10656188,The Queen of Black Magic,4,"Drama, Horror, Mystery"
tt10656794,A Grand Romantic Gesture,1,"Comedy, Romance"
tt10660156,Endless Night,4,"Drama, History"
tt10665338,Halloween Kills,4,"Horror, Thriller"
tt10665342,Halloween Ends,4,"Horror, Thriller"
tt1067090,The Vampires of Zanzibar,1,"Comedy, Horror, Musical"
tt1067106,A Christmas Carol,0,"Animation, Adventure, Comedy"
tt1067583,Water for Elephants,1,"Drama, Romance"
tt10676052,Fantastic Four,3,"Action, Adventure, Sci-Fi"
tt10676120,Decline,2,Horror
tt10676126,Our River...Our Sky,0,"Drama, War"
tt10678722,Miracle on Highway 34,1,"Drama, Family"
tt1068680,Yes Man,1,"Comedy, Romance"
tt10687168,No.7 Cherry Lane,1,"Animation, Drama, Romance"
tt10691094,The Halloween Family,1,Animation
tt10691112,Lil' Monsters,1,Animation
tt10695464,The Source of Shadows,2,Horror
tt10696116,Do Not Disturb,2,Horror
tt10696784,The Harder They Fall,0,"Action, Drama, Western"
tt10698680,K.G.F: Chapter 2,0,"Action, Crime, Drama"
tt10704342,Framed,2,"Romance, Thriller"
tt1070874,The Trial of the Chicago 7,0,"Drama, History, Thriller"
tt10713340,Held,2,"Horror, Mystery, Thriller"
tt1071875,Ghost Rider: Spirit of Vengeance,2,"Action, Fantasy, Thriller"
tt1072438,Not Since You,1,"Drama, Romance"
tt1073105,The Descent: Part 2,4,"Adventure, Horror, Thriller"
tt10731256,Don't Worry Darling,4,"Drama, Thriller"
tt1073241,Nothing But the Truth,2,"Crime, Drama, Thriller"
tt1073498,Meet the Spartans,1,"Comedy, Fantasy"
tt10740584,Abigail Haunting,2,Horror
tt10740928,The Estate,2,"Comedy, Thriller"
tt1074638,Skyfall,0,"Action, Adventure, Thriller"
tt1074653,Smuggler's Ransom,2,"Drama, Thriller"
tt10750898,Fire Dragon,2,Action
tt1075113,Don't Look Back,2,"Drama, Horror, Mystery"
tt10763342,I'm Haunted,2,Horror
tt10763820,Night Teeth,2,"Action, Crime, Drama"
tt10765896,Signal 100,2,"Drama, Horror, Thriller"
tt1077258,Planet Terror,4,"Action, Comedy, Horror"
